,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
31,26.52308251,238.3204805,25.36219025,-21.55917879,93577.14385,30.77310872,265.0664999,18.55327228,-18.60555408,56557.56717,54.29184672,278.7553088,13.53152606,-7.085348643,30317.87084,31.62205453,292.4902482,6.956896171,-3.873006523,14374.49965,46.30433692,-108.3931119
32,65.96415059,236.1486257,20.23730876,-17.58066363,93311.64682,55.78655909,263.3938728,14.15789706,-11.09228533,56571.17882,49.25520271,275.8318077,6.540000756,-5.151432353,30464.74767,36.15585024,286.388738,2.768575622,-2.029015382,14785.37961,46.85423,-120.7988
33,45.86987265,241.5094318,-1.11138118,-1.42968494,95498.50958,52.86078281,267.6190965,-1.738559807,1.268594265,58104.0663,35.35697617,289.3381876,-1.000922991,2.101128192,31237.63488,21.3638165,303.7858567,0.198200893,1.577807733,14681.52218,33.98054523,-111.1835109
34,45.66994403,241.523028,2.722940418,3.822319347,95540.67686,51.09378697,267.5228181,-1.474678461,4.109357281,58130.10858,37.35271292,289.0638343,-1.634353283,3.01616803,31252.801,25.03224385,302.9672658,0.465336696,1.022554925,14719.20803,34.74034522,-113.2135113
35,34.19695423,237.3875741,3.038335744,-5.806890738,94276.42061,30.85673347,264.7476837,1.40729278,-4.684544886,57395.33942,42.04195728,281.2821738,-0.12135336,-2.167334499,30972.41631,64.63127642,291.1133604,0.635718901,0.537527621,14967.2322,36.10280657,-92.23625655
36,57.84101782,241.5868737,4.147123962,3.394916923,95511.54659,53.79236111,267.2618712,-1.37731558,2.904207621,58128.55577,35.5084541,289.5341782,-1.076040745,1.355665718,31229.9616,28.80715925,302.7040371,1.234153067,0.901742172,14690.28082,34.79687,-113.2231
37,53.75241806,238.9171367,13.99461306,-0.830431408,94847.77179,52.61241582,266.2308377,10.60146812,0.198787667,57759.58035,25.00016957,290.0762292,5.967055185,-0.335154457,30903.56703,17.01112934,302.7760535,2.701443619,-0.243029899,14401.23175,40.60637611,-110.7088115
38,58.69320769,241.1181385,4.138336006,-1.658178495,95321.17186,49.78392206,267.6435614,-2.510305419,-1.959311658,57958.24166,34.20146374,290.1361486,-0.437464773,-0.492467348,31021.59824,26.22876523,303.3132156,1.97372538,0.737864402,14454.60881,33.09259514,-110.5752107
39,53.75241806,238.9171367,13.99461306,-0.830431408,94847.77179,52.61241582,266.2308377,10.60146812,0.198787667,57759.58035,25.00016957,290.0762292,5.967055185,-0.335154457,30903.56703,17.01112934,302.7760535,2.701443619,-0.243029899,14401.23175,40.60637611,-110.7088115
40,47.60200519,239.8295284,-2.14092409,2.505965666,95456.79234,47.88505834,267.3088718,-5.251837209,0.151542176,58200.87555,28.60668255,290.3664846,-0.930979806,-0.23305265,31281.56899,17.37627263,305.0283656,0.958710212,0.068190247,14667.38002,34.04657517,-112.5430112
41,68.44605949,238.5215982,11.1167965,15.44562718,95123.70371,51.95888027,265.338313,6.664904575,11.75743203,58114.92016,36.27732951,285.3710637,5.563790421,3.74931362,31495.77431,24.07324407,297.9381668,3.504200842,-1.759489537,15190.65539,39.53637504,-122.9389135
42,69.28939854,237.0928561,18.34484794,15.12936781,94686.86745,38.99572702,264.646184,12.71549936,10.35677299,57872.11363,37.62165499,284.9730943,5.681262973,5.02774582,31342.55914,25.02994004,298.8933344,3.411343115,1.255755449,15027.38101,44.86623575,-119.3646138
43,76.12499602,239.3521625,8.77424868,18.83945797,95405.02205,66.67808964,265.3805972,5.783454412,12.22138882,58334.87327,39.79371211,286.7506351,2.977119478,5.205514928,31651.96467,23.68152283,300.4707904,1.771625009,0.856789865,15245.60592,41.02865537,-120.2813463
44,65.28703078,239.5258624,4.77772765,19.24800245,95345.86411,64.24928054,265.6286576,2.91168796,14.2049267,58235.9134,47.23972765,285.7207468,2.480486263,6.934262001,31579.23855,29.93460689,298.0260413,1.688000992,0.166377136,15247.81567,38.01833823,-122.8389022
45,42.63580272,236.4608817,18.92001966,15.97265757,94315.36474,40.00075347,262.831824,12.29892079,8.881838853,57676.53515,38.13026466,283.0655912,5.502058685,6.576350062,31332.22357,24.5120728,297.4250862,2.754676822,3.170894353,15116.59028,48.83994598,-119.5763147
46,48.47401602,239.7730357,-7.47931914,-6.50689798,95668.85085,48.20178991,266.7965429,-5.257427238,-4.371985529,58450.71875,36.29333034,288.5728158,-4.50981632,0.210223947,31642.78595,21.16181958,302.76996,-2.781716474,0.734622156,15138.20967,33.55841528,-109.0927104
47,64.02888532,238.4042309,4.476747905,22.68716066,95017.96479,45.28859239,265.2702224,3.997021028,16.60891753,58060.8212,42.54140219,286.0169249,3.592782624,9.23489023,31425.78127,28.67704677,298.4819791,1.063152206,3.322452095,15064.63203,38.54967201,-122.3796803
48,64.27560147,238.427357,4.420846332,22.57854197,95027.73688,45.49217391,265.2854472,3.917631675,16.52406934,58067.25889,42.60101685,286.0535977,3.546314574,9.13007426,31429.58359,28.65587871,298.5454744,1.045016311,3.248183307,15065.68232,38.50393738,-122.337262
49,59.37985149,237.8201974,5.872337448,25.34725073,94760.71391,42.66166118,264.7983138,5.419588433,18.33930107,57886.58173,40.91012016,285.0944684,4.546136489,11.70943531,31324.82361,30.7601579,296.8762898,1.690088449,5.436289369,15034.0568,40.12537507,-123.0727136
50,59.51790539,238.1511688,4.8801781,23.89893014,94894.33615,42.06412423,265.0809708,4.504750741,17.66241184,57976.99415,41.49398461,285.5948066,4.066077799,10.36901659,31372.25959,28.82773231,297.5427569,1.243410919,3.966484553,15046.54391,38.67282296,-123.0780334
51,59.66715208,237.56406,17.11329408,3.947757748,95059.88357,39.87353465,265.2664385,9.886232959,2.632153973,58126.25551,27.64296186,286.3730931,3.860701986,2.01662507,31532.74271,16.08173532,300.9449912,1.038631644,1.243338871,15146.03099,46.79491257,-113.744335
52,62.54487559,237.1025481,14.67878325,19.6247906,94583.77175,51.07160318,263.8386073,8.00354891,12.04744361,57790.32432,37.94117453,284.8802507,3.508921863,8.726743284,31315.81332,24.37635159,299.1925773,1.753245548,3.928816764,14995.99842,46.67034,-120.1145
53,85.12472321,238.6388671,9.743663478,15.38466508,95278.57797,63.77822949,265.443219,6.453792067,10.14637856,58244.73382,36.84945005,287.3841109,2.899491468,5.088907984,31555.04498,20.84120433,302.0881692,0.99621356,1.718637951,15098.68339,42.7559077,-118.1188132
54,81.39288771,238.2827502,12.5675922,14.9803986,95130.46451,61.51115694,265.0412241,7.809101027,9.402616442,58147.69268,35.58238314,286.7715118,3.248707881,5.269537944,31519.43684,19.68902163,301.744259,1.180377054,2.01653781,15087.91422,44.41761586,-117.8579135
55,60.23021163,240.2979227,-1.14125608,11.33109541,95571.5317,53.36699966,266.3211484,-5.257864004,8.35497109,58339.51506,40.17508821,288.4682383,-1.824822969,3.167356019,31524.71284,27.70465519,301.5014982,0.41347958,-0.402281278,15018.13625,34.44083816,-118.7461234
56,40.97660301,241.0928167,-3.810035758,-4.039751442,95734.92199,51.29625551,267.0748081,-5.238937012,-3.942521513,58399.01732,29.4428838,290.2752223,-2.573774899,-0.887164686,31485.5677,20.09917276,304.1128926,-0.238584815,-0.264033945,14898.31861,33.55994519,-110.9042108
57,41.34650283,241.0617211,-3.730116881,-4.289053686,95729.21109,51.14452657,267.0770701,-5.10106527,-4.137028439,58397.28994,29.54246966,290.2409958,-2.613316338,-0.882592348,31486.01059,20.04504017,304.0573818,-0.375826884,-0.250623537,14902.39078,33.5823952,-110.7012108
58,36.55758346,237.0501296,10.73122534,-9.515794045,95147.64565,18.20846799,266.046567,8.994271695,-6.016550975,58171.66956,32.71890737,285.0821354,4.255530225,-3.154006758,31584.25214,21.28448726,298.7610115,0.114171444,-1.683312004,15297.39529,44.98431695,-106.5289112
59,49.67045486,237.4083406,5.070981376,19.68773655,94964.30099,38.51212046,265.5558878,2.785900623,13.99389144,58013.89095,32.39726756,286.3854504,1.141954398,8.760131219,31376.42397,27.40430943,299.3289745,0.780167234,3.100470099,15004.35344,39.76525508,-122.6729135
60,47.35898197,237.1969466,9.639223745,13.70260442,95103.15406,37.77750373,265.6369633,5.87006645,9.747227524,58117.38646,28.5811289,287.116574,3.044336781,5.308461954,31459.79551,18.43821901,301.2741778,0.907399617,1.365736809,15031.26717,42.09432546,-120.2686135
61,37.32868552,236.93811,11.65972538,11.93467198,94923.68337,28.8009356,265.5380559,7.305057351,8.682506923,57980.67993,28.51789965,285.8235858,3.573370637,4.816041157,31388.81503,19.55254561,299.9822445,0.970892625,1.359585177,15031.29912,44.03884558,-120.5276138
62,33.90171041,236.8000238,11.09880163,13.16182725,94802.22396,25.69351232,265.4613442,6.912492642,9.453652498,57888.73206,30.16349403,285.1380108,3.248704046,5.685626678,31331.99064,21.64143699,298.9639484,0.74521492,1.701696925,15015.4918,44.4671755,-121.6052141
63,32.77778924,236.772425,11.51588358,12.68615468,94772.40865,24.8607602,265.4192836,7.179489613,9.192382607,57865.17731,30.60318473,284.9463191,3.333490634,5.555982473,31319.97637,21.98913024,298.7626623,0.753882271,1.626123508,15014.00686,44.7731,-121.6172
64,55.10415609,233.6314265,24.9422291,-14.01111502,92958.63478,46.56488567,261.4785119,18.90702852,-7.023087391,56610.39015,52.87154745,276.6185315,9.603130795,-2.805740611,30631.28894,35.06696426,290.6662036,5.692712592,-3.090288661,14799.06274,47.78056733,-105.6244115
65,46.91681964,236.5212347,22.25548832,-5.368483353,94286.9378,35.25074087,264.4727676,14.82225188,-0.467335725,57479.12777,28.41310409,284.2761543,7.798024372,0.9703265,31026.54568,15.70905967,298.5128137,4.055792026,0.019125258,14782.02923,42.29573591,-115.2943126
66,41.73307736,240.7429097,11.47371923,-4.459596615,95530.27723,39.76413143,267.1329829,4.371643536,-3.166414424,58260.74729,27.18004059,289.9676095,0.937158961,0.647033343,31369.26306,25.98743267,303.0165161,-0.90458729,2.938846137,14813.84531,34.578607,-103.336778
67,40.05491579,237.5426598,18.33256764,2.123649686,94476.22,51.9279261,264.4582023,11.30622098,1.778093739,57690.89921,22.28710372,288.7816469,6.796790421,2.159193418,30984.41715,19.66004647,301.163743,1.835341993,2.368627095,14543.51326,40.60870647,-105.8792104
68,27.5027207,239.8295349,12.8147812,9.89157132,95042.58375,34.62751521,266.5163871,4.994719828,7.947392552,57924.82019,35.87442452,286.4891503,1.358914441,5.25623392,31210.00508,21.42503915,299.3225259,1.006639292,2.362088773,14840.82014,34.15672488,-117.9107121
69,26.26345613,237.0796846,8.729390531,5.338576704,94461.71585,23.99703034,264.8414745,3.456640861,4.487682662,57646.45579,27.55189787,285.3849653,1.698441229,1.29079438,31063.09571,20.89009071,299.185662,1.222485171,-0.563961683,14763.23282,43.02134571,-118.2861133
70,32.58378286,238.8936524,7.578229428,-8.950850769,95263.36615,54.70587785,266.0649683,6.03147414,-3.991724317,58158.60325,25.5348364,290.1523252,2.219650301,-0.838681192,31282.30031,18.37901616,302.6748061,0.414190806,0.048327454,14779.45609,41.00391626,-109.2723112
71,52.67387289,239.4505944,10.26403379,-3.531518458,95474.45403,39.58002121,266.5547298,5.445476201,2.166232248,58289.68954,17.93704529,290.9023774,3.166826031,1.000233333,31376.92609,11.8808814,304.902245,1.807646642,0.116343574,14788.15172,40.95442286,-114.3436122
72,26.55938735,240.0252453,12.12950024,4.481216015,95499.52688,21.07445187,268.0565957,7.622910439,5.064790916,58171.36797,16.67642813,287.3985241,4.25036294,1.479794404,31353.61369,14.06608713,300.0131907,2.693224441,-0.682571939,14970.80192,39.83337529,-120.0382131
73,23.42921239,240.5625491,3.391836325,-11.43040275,95778.54051,42.01693096,267.0546927,0.070388038,-4.10298428,58449.28893,27.77217921,290.8463594,-0.211528826,-2.131855138,31510.28977,20.83761914,304.5164383,1.053031857,-0.94332345,14895.20161,33.54389521,-110.4198107
74,39.75483239,238.206622,13.63383009,-10.08074455,95314.77718,42.80200125,266.1157558,5.648782065,-7.31516535,58300.29126,29.80309865,289.1388459,1.6713666,-3.978564661,31494.23437,20.73236763,301.8137927,0.004563696,-1.971057849,15034.59892,39.33621611,-108.5255109
75,44.285949,236.6460843,16.68715926,6.081913454,94461.86771,25.91800608,264.5241491,8.556490836,5.451114963,57730.68494,31.7349511,285.7334005,2.602923397,3.616465976,31167.26575,19.58715375,300.2724602,1.167097859,1.112183705,14810.43585,43.82751574,-118.7086135
76,14.38519871,239.8078318,16.67099256,4.1438834,94853.26402,18.73977069,266.9908567,4.698920411,1.568775934,57744.58764,20.4528649,285.5744659,0.978583802,2.222196565,31053.69978,17.52636722,297.3603826,2.040680006,0.887899342,14786.62115,35.35148388,-120.0052416
77,48.29046402,236.0795869,9.822485985,4.439855143,94241.5709,39.93969366,264.3614821,3.054505113,2.6960072,57538.86901,30.85349788,284.260798,0.282044158,2.759150591,31060.68707,22.85711426,297.2004081,1.206422592,0.396460374,14816.52825,40.171412,-122.237843
78,40.14775802,236.3095901,-5.411948264,4.05347234,94623.53414,34.30031674,265.0908838,-4.263104807,3.219722853,57848.59288,24.49749156,285.3938523,-1.280936894,3.053147697,31252.24362,19.90713155,297.8627934,-0.949505754,0.516974124,14980.0814,42.72840542,-121.2401137
79,24.4758688,238.1487219,1.109367565,0.701790774,94722.76171,30.69643007,265.4923578,1.967384755,0.029672231,57815.4225,24.6695289,286.4914812,1.118877056,-0.409606514,31161.83651,18.98940106,299.6707011,1.753077533,-1.643202706,14799.74958,40.40983832,-120.2963962
80,23.76770586,238.2387357,0.511435783,-0.269115361,94787.85491,26.12577253,265.6321982,2.809292345,0.641324689,57873.15547,23.47655541,285.9209834,1.65195787,-0.042265419,31229.44546,21.10735504,298.6053197,1.45144977,-1.414546116,14916.66237,41.06378834,-120.7615634
81,24.50049321,239.0347357,4.149708877,0.459170397,95013.3328,36.38804736,265.8699425,6.194203572,0.131846698,57972.94791,24.23256587,287.6376483,3.669086172,-0.12492722,31262.5244,14.72924156,301.9895698,1.998741456,-0.530510796,14827.8667,40.61750571,-115.7488125
82,30.70645895,238.783784,3.293469358,-6.073750194,94797.7622,25.38876006,266.3291169,5.515170589,0.751056043,57730.27771,25.31085473,285.5624788,3.544754974,0.760904226,31078.84074,23.74232531,297.4354487,2.50122929,-1.493706572,14804.70738,40.42088828,-120.8633803
83,53.42804118,239.8590323,23.31811157,3.881577336,94750.90902,60.59515782,266.2926243,16.87908959,3.291943583,57565.72299,35.18712253,288.5296257,8.274407004,1.566384496,30777.69449,23.96263679,300.8558616,3.556353703,0.21325237,14359.24596,39.88774619,-108.4422109
84,51.12317646,241.5253722,2.803314877,2.479525091,95795.79121,53.77603991,268.0641094,0.70100005,1.841433452,58343.89031,27.48586537,291.4584464,2.127845526,2.249266251,31330.41062,16.71179806,305.6397213,2.772255373,1.725207992,14679.30344,33.47886521,-110.2979107
85,50.7228121,241.5452473,2.56273443,2.586116505,95796.80455,53.51555401,268.0681049,0.509202096,1.925292694,58342.78841,27.71395181,291.39566,2.072827694,2.260971815,31332.35709,16.8887298,305.6037354,2.814462281,1.717902876,14682.63092,33.38784519,-110.3906107
86,79.21162458,234.1410013,11.94398167,16.96463404,92703.14277,57.55028328,261.9333762,13.21888839,10.85147419,56332.54879,48.34333871,281.9157891,7.032130412,6.593923054,30056.55233,56.53662627,292.6842981,0.268180754,4.255071464,13975.8775,47.92000712,-107.9848451
87,57.04152813,241.6284036,7.186677267,-1.035773183,95098.49936,46.00064763,267.2405711,1.469964904,-1.289438274,57718.97733,64.85318849,282.254951,-0.053867605,-0.108294519,31143.95732,75.58907904,291.971906,-0.636921315,1.813079604,15065.59227,35.72894647,-92.9097467
88,65.72712992,231.7528106,19.90652829,15.39400956,92232.6659,52.33886667,257.78219,12.94646606,11.15052908,56361.7835,49.07397726,276.2960505,6.817741484,5.259097768,30557.58522,42.43078894,288.4027459,3.673930879,1.420427668,14793.54786,45.50505569,-120.3782141
89,68.4880771,230.6978431,16.68726527,11.42663396,91995.51703,34.53543691,258.1463967,11.73202922,8.675627675,56173.93163,42.53058303,276.3837713,5.232330858,4.440155076,30323.33969,40.18388329,289.0870843,2.109799044,1.49521469,14550.01644,44.99683578,-119.1275138
90,27.25007088,240.491454,12.3648079,5.561428738,95046.91032,54.32437175,266.0955065,5.999257435,2.324919764,57854.42448,38.01884585,287.4618438,1.807889345,3.901331367,31132.02877,33.05323618,299.6537274,-1.078233523,4.587225445,14737.40341,36.58405,-103.88601
91,51.09578623,231.0745425,24.44317253,11.28996258,91813.73925,46.04677622,257.9908129,15.37519534,9.89826867,55974.27811,42.22039648,279.0518409,8.286827639,5.888418911,30052.73503,29.93167129,292.5127158,3.411968469,2.301214327,14115.78137,43.69643624,-113.0553124
92,25.35480923,236.3838035,12.91986247,-4.836677142,94083.66886,17.34663268,266.1277327,5.986878432,-6.012899134,57216.921,19.8777984,282.4688575,2.189790907,-2.942680284,30681.14811,19.97222352,293.3734895,1.620460213,-1.229580502,14621.73135,35.31833826,-118.7083457
93,57.33112691,238.0657516,6.989326086,12.79808337,93953.66289,46.3586516,266.125445,6.658664377,11.26622028,56949.7142,32.22201787,287.9310508,4.355217063,6.376392168,30202.36906,27.47035608,300.4741236,1.165287452,4.981378585,13790.29984,39.70733061,-104.2469963
94,43.01721121,240.020691,-0.987795218,-1.883891512,95067.00511,53.21960103,265.3526238,0.435815805,-2.851976717,57906.81268,42.78302496,282.5737919,0.795157632,-1.995989024,31425.88517,58.89022303,292.3946925,-0.193142242,-1.102404778,15331.98538,26.06336621,-81.17830029
95,43.01721121,240.020691,-0.987795218,-1.883891512,95067.00511,53.21960103,265.3526238,0.435815805,-2.851976717,57906.81268,42.78302496,282.5737919,0.795157632,-1.995989024,31425.88517,58.89022303,292.3946925,-0.193142242,-1.102404778,15331.98538,26.06336621,-81.17830029
96,72.72761556,236.7933264,9.110870795,5.031838666,94560.32683,51.36803589,264.6877803,6.447030459,2.567795873,57773.17879,25.34448955,288.3041397,4.576147957,0.86764153,31081.59824,16.50173938,301.9353948,2.523532168,0.692078064,14634.92744,35.84006115,-109.3777051
97,73.98322329,236.3787581,11.09201152,3.914881555,94192.55215,45.92220907,264.6272652,6.489723282,1.611288063,57453.88575,36.28429962,286.3745242,3.752900252,0.331850682,30833.829,23.58113854,300.0541734,2.109418681,0.195752865,14489.58438,39.42505585,-112.3469117
98,73.98322329,236.3787581,11.09201152,3.914881555,94192.55215,45.92220907,264.6272652,6.489723282,1.611288063,57453.88575,36.28429962,286.3745242,3.752900252,0.331850682,30833.829,23.58113854,300.0541734,2.109418681,0.195752865,14489.58438,39.42505585,-112.3469117
99,55.77488147,240.6616258,6.364255907,0.418620908,95025.49176,63.63243337,265.4511429,7.869751078,2.015764036,57819.40369,54.40357446,281.6996644,6.552262771,-0.930312878,31383.50511,60.67659025,292.1971387,3.72885462,0.962809412,15314.47458,28.6751,-80.917
100,55.77488147,240.6616258,6.364255907,0.418620908,95025.49176,63.63243337,265.4511429,7.869751078,2.015764036,57819.40369,54.40357446,281.6996644,6.552262771,-0.930312878,31383.50511,60.67659025,292.1971387,3.72885462,0.962809412,15314.47458,28.6751,-80.917
